Station,Code,In station_base,In output,Shared by both,shared_by_all_three,in_sh_price_info,lng,lat
宣化,XHP,True,True,True,False,False,115.056931,40.5981
角美,JES,True,True,True,False,False,117.916252,24.534664
鹤壁东,HFF,True,True,True,True,True,114.298955,35.706592
柳园南,LNR,True,True,True,True,True,95.47213,41.101883
绥化,SHB,True,True,True,False,False,127.015749,46.644657
苏尼特左旗,ONC,True,True,True,False,False,113.667248,43.85988
丹东,DUT,True,True,True,True,True,124.386026,40.123754
午汲,WJP,True,True,True,False,False,114.153839,36.651836
松坝,,True,False,False,False,False,106.958244,27.915751
孤山口,GSP,True,True,True,False,False,115.843864,39.64946
山河屯,SHL,True,True,True,False,False,127.210716,44.696899
清水北,QEJ,True,True,True,False,False,123.44998790262696,41.82008709824744
呼兰,HUB,True,True,True,False,False,126.646588,45.998145
蕲春,QRN,True,True,True,True,True,115.446756,30.241751
庆安,QAB,True,True,True,False,False,127.503267,46.887573
三井子,OJT,True,True,True,False,False,119.93486,31.839739
草市,CSL,True,True,True,False,False,125.234901,42.297462
文登东,WGK,True,True,True,True,True,122.257615,37.240894
广汉北,GVW,True,True,True,False,False,104.275407,31.008938
临海,UFH,True,True,True,True,True,121.246774,28.880288
松江,SAH,True,True,True,True,True,121.227765,30.999726
锦和,,True,False,False,False,False,109.938751,27.733021
孟庄,MZF,True,True,True,False,False,117.655563,34.91188
朝阳地,CDD,True,True,True,False,False,120.45749949793276,41.57982086475567
向塘,XTG,True,True,True,False,False,115.961067,28.442902
黄石,HSN,True,True,True,True,True,114.941352,30.153888
杨岗,YRB,True,True,True,False,False,132.288818,45.716759
内江南,,True,False,False,False,False,104.990419,29.54003
盖州西,GAT,True,True,True,False,False,122.273829,40.405015
连云港,UIH,True,True,True,True,True,119.163899,34.609372
昌黎,CLP,True,True,True,True,True,119.167817,39.704238
木竹河,,True,False,False,False,False,106.868744,28.634665
新县,XSN,True,True,True,True,True,114.888316,31.642485
恩施,ESN,True,True,True,True,True,109.484105,30.348193
小榄,EAQ,True,True,True,False,False,113.269966,22.64724
金山屯,JTB,True,True,True,False,False,129.423015,47.423255
大安北,RNT,True,True,True,True,True,124.237794,45.516533
乳山,ROK,True,True,True,False,False,121.506812,36.997316
宁明,NMZ,True,True,True,False,False,107.072243,22.135473
仙游,XWS,True,True,True,True,True,118.871669,25.250169
甘谷,GGJ,True,True,True,True,True,105.332253,34.762878
嘉兴南,EPH,True,True,True,True,True,120.799204,30.690846
彭州,PMW,True,True,True,False,False,103.925031,30.978778
延庆,YNP,True,True,True,False,False,115.984262,40.43646
砀山南,PRH,True,True,True,True,True,116.30327,34.386209
两当,LDY,True,True,True,False,False,106.310454,33.775128
漯河,LON,True,True,True,True,True,114.043144,33.570315
莱西,LXK,True,True,True,False,True,120.517735,36.80976
亭亮,TIZ,True,True,True,False,False,107.194519,22.22287
中宁,VNJ,True,True,True,True,True,105.687986,37.493673
盘龙城,PNN,True,True,True,False,False,102.733195,25.070628
双洋,SQS,True,True,True,False,False,117.367622,25.609041
夏格庄,,True,False,False,False,False,90.450249,29.135838
车墩,,True,False,False,False,False,121.320587,31.005135
红花园,,True,False,False,False,False,106.850693,28.065125
丹阳,DYH,True,True,True,True,True,119.592851,32.001818
京山,JCN,True,True,True,True,True,113.137078,31.036699
鄄城,JCK,True,True,True,False,False,115.67752137760044,35.42914575198571
邓家湾,,True,False,False,False,False,103.988213,27.642429
稷山,JVV,True,True,True,False,False,110.994798,35.611691
霞浦,XOS,True,True,True,True,True,120.032702,26.909461
翠峰,,True,False,False,False,False,111.805847,36.813541
皋兰,GEJ,True,True,True,False,False,103.942985,36.337283
襄阳,XFN,True,True,True,True,True,112.154983,32.05772
鹿寨北,LSZ,True,True,True,False,False,109.654164,24.640406
长春西,CRT,True,True,True,True,True,125.201237,43.876746
都江堰,DDW,True,True,True,False,False,103.639061,30.957633
果松,GSL,True,True,True,False,False,126.255707,41.598877
洪洞西,HTV,True,True,True,True,True,111.581173,36.253225
都匀东,KJW,True,True,True,False,False,107.587273,26.166363
灵武北,,True,False,False,False,False,106.340054,38.102655
贺胜桥东,HLN,True,True,True,False,False,115.055388,40.59809
雷州,UAQ,True,True,True,False,False,110.045907,20.919214
茅岭,MLZ,True,True,True,False,False,108.451721,21.847582
永寿,ASY,True,True,True,False,False,108.151816,34.706335
佛岭,,True,False,False,False,False,130.578934,45.626671
锡林呼都嘎,,True,False,False,False,False,112.786797,42.573856
下板城,EBP,True,True,True,False,False,118.176712,40.774132
孝感北,XJN,True,True,True,True,True,114.220938,31.58598
布列开,BLR,True,True,True,False,False,81.795204,43.899464
旗下营,QXC,True,True,True,False,False,112.152313,40.975609
南昌西,NXG,True,True,True,True,True,115.792875,28.622904
南江口,NDQ,True,True,True,False,False,108.84540005923948,27.70592169504263
长沙南,CWQ,True,True,True,True,True,113.063993,28.146242
豆张庄,RZP,True,True,True,False,False,116.950127,39.397713
李家,LJB,True,True,True,False,False,119.933693,36.742512
苇河西,WIB,True,True,True,False,False,117.163257,39.159572
图们北,QSL,True,True,True,False,False,129.799927,42.996951
田林,TFZ,True,True,True,False,False,106.234194,24.28528
农安,NAT,True,True,True,False,False,125.161357,44.436381
荣成,RCK,True,True,True,True,True,122.408769,37.144833
蚌埠,BBH,True,True,True,True,True,117.378815,32.943965
即墨北,JVK,True,True,True,True,True,120.39395,36.404183
毛陈,MHN,True,True,True,False,False,113.945175,30.820463
赛乌苏,,True,False,False,False,False,84.72426014724387,44.41486300177256
兰溪,LWH,True,True,True,False,False,119.479957,29.213366
攸县,YOG,True,True,True,False,False,113.396404,27.014607
磁窑,CYK,True,True,True,True,True,117.106071,35.901386
武当山,WRN,True,True,True,False,False,110.965836,32.538338
彭阳,PYJ,True,True,True,False,False,106.287768,35.811579
朝阳村,,True,False,False,False,False,120.441654,41.578816
郭尔奔敖包,,True,False,False,False,False,112.473625,43.059589
兰家屯,,True,False,False,False,False,123.255905,41.889305
德州东,DIP,True,True,True,True,True,116.462332,37.409565
兴隆镇,XZB,True,True,True,False,False,117.492798,40.418106
蓟州,JIP,True,True,True,False,False,117.37582301034152,40.00136505521386
内江,NJW,True,True,True,False,False,105.037875,29.587884
信阳东,OYN,True,True,True,True,True,114.16003,32.143564
丰镇,FZC,True,True,True,False,False,113.163571,40.434876
双石桥,,True,False,False,False,False,105.837608,29.398279
精河南,JIR,True,True,True,False,False,82.920571,44.606057
南口,NKP,True,True,True,False,False,116.129791,40.239395
渠旧,QJZ,True,True,True,False,False,107.588974,22.520397
厦门高崎,XBS,True,True,True,False,False,118.114375,24.537777
广州东,GGQ,True,True,True,True,True,113.325403,23.150295
汤阴,TYF,True,True,True,False,False,114.346149,35.914666
柳树,,True,False,False,False,False,129.343094,47.180977
南华,NAM,True,True,True,False,False,101.283136,25.206446
修文县,XWE,True,True,True,False,False,106.592108,26.838926
沈丘,SQN,True,True,True,True,True,115.087547,33.361292
观沙岭,FKQ,True,True,True,False,False,93.815186,29.995527
宁东南,NDJ,True,True,True,False,False,106.586197,38.164406
新兴县,XGQ,True,True,True,False,False,112.225335,22.69569
万州,WYW,True,True,True,False,False,108.400324,30.755179
忠工屯,,True,False,False,False,False,121.766251,48.624599
落垡,LOP,True,True,True,False,False,116.844795,39.439976
隆回,LHA,True,True,True,True,True,111.043316,27.108017
云东海,NAQ,True,True,True,False,False,118.768377,34.516899
八虎力,,True,False,False,False,False,130.646194,46.334991
米易,MMW,True,True,True,False,False,102.113587,26.875014
南平北,NBS,True,True,True,False,False,118.272348,26.590439
徐家,XJB,True,True,True,False,False,126.650726,45.915413
哈力图,,True,False,False,False,False,125.179337,49.390137
三穗,QHW,True,True,True,True,True,108.651453,26.965314
天水,TSJ,True,True,True,True,True,105.898636,34.565214
干沟,GGL,True,True,True,False,False,125.728996,41.867779
弯道,,True,False,False,False,False,125.272171,48.902523
磐安镇,PAJ,True,True,True,False,False,105.11527860824462,34.76268849179857
肃宁,SYP,True,True,True,False,False,115.850018,38.415177
西湖东,WDQ,True,True,True,False,False,116.186398,28.486009
聂河,,True,False,False,False,False,123.56752,52.759953
乌拉山,WSC,True,True,True,False,False,108.778824,40.657967
张兰,ZLV,True,True,True,False,False,112.072762,37.135067
窑上,ASP,True,True,True,False,False,117.40863,40.984303
罕达盖,,True,False,False,False,False,118.820488,47.848164
天津北,TBP,True,True,True,False,False,117.209513,39.166997
塔河,TXX,True,True,True,False,False,124.69825,52.333032
沃皮,WPT,True,True,True,False,False,125.531654,44.229256
巴楚,BCR,True,True,True,False,False,78.549648,39.835485
白沙沱,,True,False,False,False,False,109.45747066911304,19.231378733012683
兴国,EUG,True,True,True,True,True,115.318773,26.330202
青州市北,QOK,True,True,True,False,False,118.479636,36.6846
大辛庄,,True,False,False,False,False,113.100555,36.242683
棠海,THM,True,True,True,False,False,102.096504,25.206148
张台子,,True,False,False,False,False,123.27269,41.353657
南宁东,NFZ,True,True,True,True,True,108.413702,22.842626
衡山西,HEQ,True,True,True,True,True,112.789786,27.247449
克一河,KHX,True,True,True,False,False,122.493919,50.651684
临清,UQK,True,True,True,False,False,115.73716,36.841934
肇庆,ZVQ,True,True,True,True,True,112.448208,23.081107
阳邑,ARP,True,True,True,False,False,113.909882,36.743511
南木,NMX,True,True,True,False,False,122.366112,48.179146
治安,ZAD,True,True,True,False,False,121.509323,43.350487
曲江,QIM,True,True,True,False,False,113.61150106464876,24.688407846380294
鞍山,AST,True,True,True,True,True,122.986108,41.112348
民权,MQF,True,True,True,True,True,115.140449,34.645374
汤原,TYB,True,True,True,False,False,129.924957,46.747137
张辛,ZIP,True,True,True,False,False,116.68689,40.012226
滩头,,True,False,False,False,False,104.272514,28.314955
朱杨溪,,True,False,False,False,False,105.932411,29.063021
莎车,SCR,True,True,True,False,False,77.233002,38.374412
广通北,GPM,True,True,True,False,False,101.765198,25.16444
塔哈,THX,True,True,True,False,False,124.233192,47.552422
蓝村,LCK,True,True,True,False,False,120.183914,36.395317
营盘水,YZJ,True,True,True,False,False,104.314125,37.44521
百色,BIZ,True,True,True,True,True,106.664121,23.885409
绣峰,,True,False,False,False,False,124.606354,52.494595
灯塔,DGT,True,True,True,False,False,123.317764,41.430268
下仓,,True,False,False,False,False,117.434128,39.796783
恭城,GCZ,True,True,True,False,False,110.870041,24.8305
磁西,CRP,True,True,True,False,False,115.616638,23.071424
东台,DBH,True,True,True,True,True,120.343453,32.874078
牛家,NJB,True,True,True,False,False,126.736908,45.350765
绩溪县,JRH,True,True,True,False,False,118.583792,30.055681
溧水,LDH,True,True,True,True,True,119.095633,31.679657
寒岭,HAT,True,True,True,False,False,123.565369,41.18713
高州,GSQ,True,True,True,False,False,110.854881,21.911848
宝华山,BWH,True,True,True,False,False,119.055702,32.149189
图强,TQX,True,True,True,False,False,122.792656,52.932346
洪梅,,True,False,False,False,False,118.542885,25.108858
一面山,YST,True,True,True,False,False,124.097534,40.348789
深圳机场,,True,False,False,False,False,113.825688,22.640829
平庄北,,True,False,False,False,False,119.263977,42.045246
四合,,True,False,False,False,False,121.56176,41.970531
丰乐镇,FZB,True,True,True,False,False,130.874863,46.811092
福安,FAS,True,True,True,True,True,119.717283,26.834119
沙城,SCP,True,True,True,False,False,115.516235,40.397308
赛汗塔拉,SHC,True,True,True,False,False,112.666435,42.749805
牛河梁,LKT,True,True,True,False,False,116.244438,39.313133
南大庙,NMP,True,True,True,False,False,117.068497,40.767765
秦岭,QLY,True,True,True,False,False,106.90519,34.233459
依兰,YEB,True,True,True,False,False,129.56731,46.308314
三家店,ODP,True,True,True,False,False,116.120476,39.950481
仙桃西,XAN,True,True,True,True,True,113.140236,30.424792
红星,VXB,True,True,True,False,False,129.385465,48.235962
五大连池,WRB,True,True,True,False,False,126.617587,48.628984
六合镇,LEX,True,True,True,False,False,118.797313,32.088625
滦河沿,UNP,True,True,True,False,False,117.543961,41.079517
昭通北,,True,False,False,False,False,103.791493,27.436497
大石桥,DQT,True,True,True,True,True,122.505744,40.645404
南峪,NUP,True,True,True,False,False,113.936424,37.98967
渭南南,WVY,True,True,True,False,False,109.509786,34.499995
柳州,LZZ,True,True,True,True,True,109.388292,24.307874
三汇镇,OZW,True,True,True,False,False,107.174423,31.01486
晏城,YEK,True,True,True,True,True,116.758156,36.803516
扬州,YLH,True,True,True,True,True,119.350836,32.389695
五龙背,WBT,True,True,True,False,False,124.27536,40.259876
商丘东,,True,False,False,False,True,115.65637,34.414172
宁陵县,NLF,True,True,True,False,False,115.31369,34.460232
嵩明,SVM,True,True,True,False,False,103.137774,25.239848
鸽子洞,,True,False,False,False,False,120.209557,40.771042
三义井,OYD,True,True,True,False,False,120.251221,42.700825
亚布力南,YWB,True,True,True,False,False,128.495239,44.79887
坂田,BTQ,True,True,True,False,False,114.053001,22.624739
芷江,ZPQ,True,True,True,True,True,109.660267,27.454119
朝阳,VBT,True,True,True,False,False,120.441654,41.578816
湘府路,FVQ,True,True,True,False,False,113.002533,28.105152
茶条沟,,True,False,False,False,False,129.018082,43.040138
天河机场,TJN,True,True,True,False,False,113.4090230027666,23.12855902226216
小董,XEZ,True,True,True,False,False,108.609268,22.214285
蚌埠南,BMH,True,True,True,True,True,117.441495,32.901933
三阳川,SYJ,True,True,True,False,False,104.005402,37.59087
吴桥,WUP,True,True,True,True,True,116.386413,37.627201
昆都仑召,KDC,True,True,True,False,False,109.796081,40.703941
拉林,LAB,True,True,True,False,False,126.896553,45.231125
通安驿,TAJ,True,True,True,False,False,104.68869,35.298122
昆玉,ESR,True,True,True,False,False,109.7145,19.797966
章丘北,ZVK,True,True,True,False,False,117.533386,36.714252
石梯,STE,True,True,True,False,False,109.119293,32.749176
赤峰,CFD,True,True,True,False,False,118.960574,42.256748
西固城,XUJ,True,True,True,False,False,103.596942,36.10831
新郑机场,EZF,True,True,True,False,False,113.854665,34.52529
碱厂,,True,False,False,False,False,120.358047,40.606346
石桥,SQE,True,True,True,False,False,103.442558,30.122934
嘎什吐,,True,False,False,False,False,120.853821,43.090279
峨眉,EMW,True,True,True,False,False,103.522148,29.59137
赤壁北,CIN,True,True,True,True,True,113.900378,29.735605
东港北,RGT,True,True,True,False,False,124.130677,39.910361
嘉兴,JXH,True,True,True,True,True,120.763135,30.764676
辛集南,IJP,True,True,True,True,True,115.211182,37.882825
巨野,JYK,True,True,True,False,False,116.087882,35.379249
三明北,SHS,True,True,True,True,True,117.806098,26.376019
固原,GUJ,True,True,True,True,True,106.305386,36.020624
魏善庄,WSP,True,True,True,False,False,116.409668,39.665752
黄石北,KSN,True,True,True,True,True,115.008164,30.211653
运粮河,YEF,True,True,True,False,False,120.208168,32.430275
洪河,HPB,True,True,True,False,False,125.490952,45.983772
苔青,,True,False,False,False,False,129.263107,47.566639
王瞳,WTP,True,True,True,False,False,116.16288,37.540714
统军庄,TZP,True,True,True,False,False,116.753136,40.342121
丰都,FUW,True,True,True,True,True,107.690649,29.845645
开阳,KVW,True,True,True,False,False,106.974296,27.041307
玉泉,YQB,True,True,True,False,False,111.68157514366064,40.75805896863502
奎山,KAB,True,True,True,False,False,130.407928,45.228607
哈克,,True,False,False,False,False,120.083015,49.191772
洛门,LMJ,True,True,True,False,False,105.024452,34.753265
阜阳,FYH,True,True,True,True,True,115.866987,32.914545
温根托海,,True,False,False,False,False,108.239677,41.535412
乐都,LDO,True,True,True,False,False,102.433782,36.477082
塔源,,True,False,False,False,False,124.289909,51.451595
巴彦郭勒,,True,False,False,False,False,127.41261265178,46.090552621333366
松树镇,SSL,True,True,True,False,False,127.109428,42.048222
昌平,CPP,True,True,True,False,False,116.193496,40.189913
旧庄窝,JVP,True,True,True,False,False,115.638885,40.172375
通渭,TWJ,True,True,True,True,True,105.262943,35.196952
姚安,YAC,True,True,True,False,False,101.064359,25.365962
哈尔盖,,True,False,False,False,False,100.416786,37.183155
丰广,,True,False,False,False,False,126.714706,44.250999
新香坊北,RHB,True,True,True,False,False,126.905785,45.738064
南平市,,True,False,False,False,True,118.177708,26.641768
秦家庄,QZV,True,True,True,False,False,111.652542,38.804955
苏家屯,SXT,True,True,True,False,False,123.354273,41.662529
郴州,CZQ,True,True,True,True,True,113.032981,25.808467
新绛,XJV,True,True,True,False,False,111.210006,35.610246
怀集,FAQ,True,True,True,False,False,112.174636,23.917893
文登,WBK,True,True,True,False,False,121.990297,37.178563
北营,BIV,True,True,True,False,False,112.598587,37.795994
七甸,QDM,True,True,True,False,False,102.9804,24.931086
三家子,,True,False,False,False,False,123.591377,42.446148
柳河,LNL,True,True,True,False,False,125.764965,42.28925
纪家沟,VJD,True,True,True,False,False,118.133644,41.92934
简阳南,JOW,True,True,True,False,False,104.518631,30.353268
杨木,,True,False,False,False,False,130.342529,45.260761
绥中,SZD,True,True,True,True,True,120.353704,40.321926
莆田,PTS,True,True,True,True,True,119.063262,25.349852
滦平,UPP,True,True,True,False,False,117.316182,40.923606
青城山,QSW,True,True,True,False,False,103.606667,30.892153
黄家店,,True,False,False,False,False,118.205551,41.968479
韶关东,SGQ,True,True,True,True,True,113.604181,24.794067
归流河,GHT,True,True,True,False,False,121.739143,46.205879
镇西,ZVT,True,True,True,False,False,123.764763,42.36174
王安镇,WVP,True,True,True,False,False,114.936211,39.401855
大冶北,DBN,True,True,True,True,True,115.000763,30.121993
沙桥,SQM,True,True,True,False,False,101.145226,25.238571
开福寺,FLQ,True,True,True,False,False,112.978313,28.224355
南汤,,True,False,False,False,False,119.749855,40.87228
乌拉特前旗,WQC,True,True,True,False,False,108.650721,40.712224
鲁河,,True,False,False,False,False,122.989426,47.448856
达拉特旗,DIC,True,True,True,False,False,110.033833,40.412438
兴平,XPY,True,True,True,False,False,108.488771,34.288473
获嘉,HJF,True,True,True,False,False,113.649116,35.25593
化州,HZZ,True,True,True,False,False,110.651886,21.653226
广州,GZQ,True,True,True,True,True,113.257295,23.149197
西峡,XIF,True,True,True,False,False,111.511855,33.270839
兑镇,DWV,True,True,True,False,False,111.610313,37.089893
东营子,,True,False,False,False,False,118.47215,37.455555
漳州,ZUS,True,True,True,True,True,117.716725,24.457502
乌兰花,,True,False,False,False,False,122.65450127352392,44.72654900866932
黄陵,ULY,True,True,True,False,False,109.356219,35.618824
瓦房,,True,False,False,False,False,121.742996,43.409481
青溪,,True,False,False,False,False,108.735222,27.119967
喇嘛山,,True,False,False,False,False,122.261116,48.386497
会同,VTQ,True,True,True,False,False,109.731776,26.881721
明珠,MFQ,True,True,True,False,False,113.514977,22.268728
吴家屯,WJT,True,True,True,False,False,123.451714,41.631744
常平南,FPQ,True,True,True,False,False,110.405799,23.538877
濑湍,LVZ,True,True,True,False,False,107.501663,22.445158
花山南,KNN,True,True,True,False,False,118.110528,31.679769
曲家店,,True,False,False,False,False,123.934364,43.227047
新会,EFQ,True,True,True,False,False,113.070889,22.517619
奎屯,KTR,True,True,True,False,False,84.900175,44.402596
海坨子,HZT,True,True,True,False,False,124.044922,45.271149
榆社,YSV,True,True,True,False,False,112.969545,37.05191
庆丰,QFT,True,True,True,False,False,123.361938,44.606926
平关,PGM,True,True,True,False,False,104.347954,25.652176
新干东,,True,False,False,False,False,115.43297879746908,27.749289938786497
下花园北,,True,False,False,False,False,115.28022,40.503906
安德,ARW,True,True,True,False,False,103.811958,30.874285
银镇,,True,False,False,False,False,118.041,41.905827
麦园,MYS,True,True,True,False,False,117.501976,25.583427
广州北,GBQ,True,True,True,False,False,113.203794,23.377405
乐善村,LUM,True,True,True,False,False,103.156319,25.037355
化处,,True,False,False,False,False,105.618507,26.208673
王家营西,KNM,True,True,True,False,False,102.824844,24.918154
桂林北,GBZ,True,True,True,True,True,110.301762,25.329063
西平西,EGQ,True,True,True,False,False,114.02747357278608,33.39386099752538
阳高,YOV,True,True,True,False,False,113.739463,40.365532
莒县,JKK,True,True,True,False,False,118.840345,35.651754
苏州园区,KAH,True,True,True,True,True,120.710572,31.341672
内江北,NKW,True,True,True,True,True,105.083754,29.608962
宾州,BZB,True,True,True,False,False,127.441994,45.706104
齐河,QIK,True,True,True,False,False,116.758149,36.786876
春申,,True,False,False,False,False,121.354195,31.079416
大庆西,RHX,True,True,True,True,True,124.886172,46.656914
乐清,UPH,True,True,True,True,True,120.860171,28.0844
锦河,JHB,True,True,True,False,False,127.414482,50.137039
松桃,MZQ,True,True,True,False,False,108.973153,28.076716
前苇塘,QWP,True,True,True,False,False,117.412521,40.401039
河口南,HKJ,True,True,True,False,False,118.516,37.888423
新化,EHQ,True,True,True,True,True,111.303323,27.727805
凤台南,,True,False,False,False,False,116.62907313820736,32.64255301857667
乐武,,True,False,False,False,False,102.62561,28.300451
蓟州北,JKP,True,True,True,False,False,117.40487600714523,40.03277705390552
石门县,OMQ,True,True,True,False,False,111.373646,29.586146
铁佛寺,,True,False,False,False,False,124.347557,40.689217
义县西,YSD,True,True,True,False,False,121.23908,41.533087
西安北,EAY,True,True,True,True,True,108.939062,34.374741
渭津,WJL,True,True,True,False,False,125.276085,42.790939
洞井,FWQ,True,True,True,False,False,113.012184,28.09936
尖峰,PFQ,True,True,True,False,False,116.483398,26.747997
榆树川,,True,False,False,False,False,126.53960936347067,44.84543972769254
清水,QUJ,True,True,True,False,False,99.0632766196708,39.36052780832303
枣庄,ZEK,True,True,True,True,True,117.306308,34.780789
万宁,WNQ,True,True,True,False,False,110.381178,18.807742
湖州,VZH,True,True,True,True,True,120.024222,30.862099
八里甸子,,True,False,False,False,False,122.759438,40.789814
大拟,DNZ,True,True,True,False,False,108.518463,22.296997
金坑,JKT,True,True,True,False,False,123.741211,41.133915
兴安北,XDZ,True,True,True,False,False,121.667433,46.125434
泉州,QYS,True,True,True,True,True,118.567696,24.9732
和龙,HLL,True,True,True,False,False,128.995987,42.55553
许昌东,XVF,True,True,True,False,False,113.887259,34.048346
汤山城,TCT,True,True,True,False,False,124.2159080634968,40.3175175785159
长子,,True,False,False,False,False,112.962976,36.066052
南平南,NNS,True,True,True,False,False,118.21468,26.626291
汐子,XZD,True,True,True,False,False,119.266045,41.798832
海安县,,True,False,False,False,False,120.504142,32.547334
柳树泉,,True,False,False,False,False,92.854683,43.052185
双城北,SBB,True,True,True,False,False,126.271863,45.426783
太谷,TGV,True,True,True,False,False,112.570087,37.422034
普定,PGW,True,True,True,False,False,105.712413,26.283242
永胜,,True,False,False,False,False,100.75758141133473,26.68995024541884
岚山西,UWK,True,True,True,True,True,119.275321,35.187026
叆河,,True,False,False,False,False,124.531807,40.823891
牛车河,,True,False,False,False,False,116.548218,29.626574
岩山,,True,False,False,False,False,121.247406,49.710312
柳毛,,True,False,False,False,False,130.789627,45.242405
集安,JAL,True,True,True,False,False,126.204853,41.136103
花湖,KHN,True,True,True,False,False,115.022331,30.261181
坪上,PSK,True,True,True,False,False,119.077324,35.178322
南京南,NKH,True,True,True,True,True,118.799048,31.968005
修武,XWF,True,True,True,False,False,113.439081,35.243221
汉沽,HGP,True,True,True,False,False,117.806129,39.27285
六盘水,UMW,True,True,True,True,True,104.851459,26.591645
乌鲁木齐南,WMR,True,True,True,False,False,87.587262,43.779764
怀仁东,HFV,True,True,True,True,True,113.163613,39.793818
蜀河,SHY,True,True,True,False,False,109.681992,32.905228
里木店,LMB,True,True,True,False,False,126.21434,45.967094
申家店,,True,False,False,False,False,130.657242,46.595566
信宜,EEQ,True,True,True,False,False,110.933468,22.355367
和平,VAQ,True,True,True,False,False,114.969272,24.457209
黄冈,KGN,True,True,True,False,False,114.943539,30.485188
舍伯吐,,True,False,False,False,False,121.963051,44.022907
新帐房,XZX,True,True,True,False,False,121.820305,50.139862
奈曼,NMD,True,True,True,False,False,120.677185,42.841373
衡南,HNG,True,True,True,False,False,112.944852,26.829551
扎赉诺尔西,ZXX,True,True,True,False,False,117.695384,49.471946
靖远,JYJ,True,True,True,False,False,104.672589,36.551465
古田会址,STS,True,True,True,True,True,118.744005,26.574403
祁家堡,QBT,True,True,True,False,False,123.816719,40.928116
安江东,ADA,True,True,True,False,False,121.585249,29.848108
桑园子,SAJ,True,True,True,False,False,103.983269,36.060692
东海,DHB,True,True,True,False,False,118.768377,34.516899
酒泉,JQJ,True,True,True,False,False,98.451991,39.645581
镇城底,ZDV,True,True,True,False,False,112.061516,37.956867
雅安,YAE,True,True,True,False,False,102.953156,29.984774
白彦花,,True,False,False,False,False,109.295715,40.627995
孤家子,GKT,True,True,True,False,False,123.488876,41.734875
成都东,ICW,True,True,True,True,True,104.142672,30.629002
雅鲁,,True,False,False,False,False,122.144058,48.549965
大官屯,DTT,True,True,True,False,False,123.870773,41.856903
宜宾南,,True,False,False,False,False,104.546628,28.704177
百宜,FHW,True,True,True,False,False,106.982544,26.824854
池州,IYH,True,True,True,True,True,117.521488,30.619663
连湖,,True,False,False,False,False,108.445412,29.692207
营山,NUW,True,True,True,False,False,106.568581,31.064946
固安,GFP,True,True,True,False,False,116.323665,39.425204
清原,QYT,True,True,True,False,False,124.935598,42.104787
阿房宫,EGY,True,True,True,False,False,108.828209,34.269119
新津南,ITW,True,True,True,False,False,103.856436,30.348726
烟筒山,YSL,True,True,True,False,False,126.030724,43.286503
临湘,LXQ,True,True,True,False,False,113.484109,29.474553
大理,DKM,True,True,True,False,False,100.249485,25.589414
三家寨,SMM,True,True,True,False,False,104.692162,26.116655
永康,RFH,True,True,True,False,False,120.02069,28.909068
创业村,CEX,True,True,True,False,False,124.800117,46.405254
定边,DYJ,True,True,True,True,True,107.57638,37.561603
福田,NZQ,True,True,True,False,False,114.057004,22.538171
靖西,JMZ,True,True,True,False,False,106.391054,23.147446
扎音河,,True,False,False,False,False,126.942902,47.593864
北屯,BYP,True,True,True,False,False,87.759823,47.324107
安塘,ATV,True,True,True,False,False,111.708191,38.815819
壮志,ZUX,True,True,True,False,False,124.849289,46.641327
三水南,RNQ,True,True,True,False,False,112.870834,23.113546
白音他拉,BID,True,True,True,False,False,120.832687,43.073166
魏家泉,,True,False,False,False,False,119.426491,35.629341
泉水,,True,False,False,False,False,128.879669,42.666218
武胜,WSE,True,True,True,False,False,106.295764,30.348772
师宗,SEM,True,True,True,True,True,104.019308,24.825473
祁东,QMQ,True,True,True,True,True,112.065915,26.759421
三门县,OQH,True,True,True,True,True,121.395777,29.104873
天门,TMN,True,True,True,True,True,113.316786,30.8653
枣庄东,ZNK,True,True,True,False,False,117.548602,34.866745
杜拉尔,,True,False,False,False,False,90.297302,28.685312
倭肯,WQB,True,True,True,False,False,130.530136,46.004307
阳曲,YQV,True,True,True,False,False,112.68225,38.058069
乌兰胡同,,True,False,False,False,False,,
乌海北,,True,False,False,False,False,106.779096,39.800676
春亭阁,,True,False,False,False,False,124.4925,49.791031
钟家村,ZJY,True,True,True,False,False,109.469009,34.822315
桓龙湖,,True,False,False,False,False,116.701051,23.376706
红岘台,HTJ,True,True,True,False,False,104.834488,34.754101
惠山,VCH,True,True,True,True,True,120.201933,31.669591
水源,OYJ,True,True,True,False,False,103.880501,36.141262
韩城,HCY,True,True,True,False,False,110.442027,35.484403
白泉,BQL,True,True,True,False,False,122.157021,30.066101
青川,QCE,True,True,True,False,False,105.34031141476872,32.19147740997934
台安南,TAD,True,True,True,False,False,122.38382,41.357677
巴彦高勒,BAC,True,True,True,False,False,127.41261265178,46.090552621333366
连江,LKS,True,True,True,True,True,119.566617,26.193957
八苏木,,True,False,False,False,False,112.848305,40.952824
桐梓,TZW,True,True,True,False,False,106.831685,28.130398
阳曲西,IQV,True,True,True,False,False,112.647082,38.071432
长虹,,True,False,False,False,False,123.991837,40.581348
大西,,True,False,False,False,False,130.582031,45.843922
上仓,,True,False,False,False,False,117.411018,39.91069
松原北,OCT,True,True,True,False,False,124.997122,45.106619
固始,GXN,True,True,True,True,True,115.669483,31.915029
青铜峡,QTJ,True,True,True,True,True,105.932219,37.918421
章党,ZHT,True,True,True,False,False,124.077538,41.907791
